Gmt time,Open,High,Low,Close,Volume
29.03.2020 00:00:00.000,1.11172,1.11440,1.11049,1.11361,8299.8926
30.03.2020 00:00:00.000,1.11361,1.11383,1.10100,1.10290,193379.9844
31.03.2020 00:00:00.000,1.10289,1.10427,1.09265,1.10259,319580.625
01.04.2020 00:00:00.000,1.10260,1.10361,1.09026,1.09513,272233.5625
02.04.2020 00:00:00.000,1.09514,1.09644,1.08206,1.08460,293209.625
03.04.2020 00:00:00.000,1.08459,1.08553,1.07727,1.07955,264082.25
04.04.2020 00:00:00.000,1.07955,1.07955,1.07955,1.07955,0
05.04.2020 00:00:00.000,1.08082,1.08214,1.08026,1.08053,23173.3281
06.04.2020 00:00:00.000,1.08053,1.08354,1.07683,1.07988,274564.5938
07.04.2020 00:00:00.000,1.07988,1.09263,1.07904,1.08935,281112.8438
08.04.2020 00:00:00.000,1.08934,1.08969,1.08299,1.08599,231765.5
09.04.2020 00:00:00.000,1.08598,1.09516,1.08409,1.09226,263058.25
10.04.2020 00:00:00.000,1.09226,1.09524,1.09192,1.09326,143841
11.04.2020 00:00:00.000,1.09326,1.09326,1.09326,1.09326,0
12.04.2020 00:00:00.000,1.09482,1.09482,1.09304,1.09315,7181.0718
13.04.2020 00:00:00.000,1.09314,1.09678,1.08926,1.09198,164628.5469
14.04.2020 00:00:00.000,1.09197,1.09907,1.09149,1.09834,226846.3281
15.04.2020 00:00:00.000,1.09832,1.09872,1.08564,1.09037,241939.9688
16.04.2020 00:00:00.000,1.09036,1.09072,1.08166,1.08584,281466.75
17.04.2020 00:00:00.000,1.08588,1.08926,1.08119,1.08711,249748.0781
18.04.2020 00:00:00.000,1.08711,1.08711,1.08711,1.08711,0
19.04.2020 00:00:00.000,1.08748,1.08777,1.08634,1.08635,7584.6328
20.04.2020 00:00:00.000,1.08635,1.08967,1.08411,1.08637,209651.7031
21.04.2020 00:00:00.000,1.08636,1.08802,1.08165,1.08563,265105.9688
22.04.2020 00:00:00.000,1.08563,1.08852,1.08032,1.08062,216287.7188
23.04.2020 00:00:00.000,1.08062,1.08466,1.07560,1.07743,279998.5938
24.04.2020 00:00:00.000,1.07743,1.08294,1.07271,1.08196,228532.4063
25.04.2020 00:00:00.000,1.08196,1.08196,1.08196,1.08196,0
26.04.2020 00:00:00.000,1.08211,1.08228,1.08146,1.08209,5396.6851
27.04.2020 00:00:00.000,1.08208,1.08602,1.08112,1.08245,208270.5781
28.04.2020 00:00:00.000,1.08244,1.08884,1.08097,1.08324,211896.2188
29.04.2020 00:00:00.000,1.08324,1.08856,1.08308,1.08772,215394.3125
30.04.2020 00:00:00.000,1.08770,1.09726,1.08330,1.09448,291724.5
01.05.2020 00:00:00.000,1.09447,1.10187,1.09344,1.09777,184960.0156
02.05.2020 00:00:00.000,1.09777,1.09777,1.09777,1.09777,0
03.05.2020 00:00:00.000,1.09676,1.09736,1.09529,1.09608,10641.8027
04.05.2020 00:00:00.000,1.09608,1.09609,1.08956,1.09030,214135.9375
05.05.2020 00:00:00.000,1.09031,1.09258,1.08258,1.08384,236417.5469
06.05.2020 00:00:00.000,1.08385,1.08438,1.07819,1.07980,241116.2031
07.05.2020 00:00:00.000,1.07980,1.08408,1.07665,1.08361,233085.5625
08.05.2020 00:00:00.000,1.08360,1.08756,1.08151,1.08371,163403.4063
09.05.2020 00:00:00.000,1.08371,1.08371,1.08371,1.08371,0
10.05.2020 00:00:00.000,1.08265,1.08395,1.08239,1.08377,8709.1602
11.05.2020 00:00:00.000,1.08377,1.08504,1.08005,1.08093,212806.2188
12.05.2020 00:00:00.000,1.08093,1.08851,1.07843,1.08454,207027.4844
13.05.2020 00:00:00.000,1.08455,1.08965,1.08116,1.08210,228996.5
14.05.2020 00:00:00.000,1.08210,1.08239,1.07748,1.08060,213993.2031
15.05.2020 00:00:00.000,1.08061,1.08509,1.07888,1.08183,198840.125
16.05.2020 00:00:00.000,1.08183,1.08183,1.08183,1.08183,0
17.05.2020 00:00:00.000,1.08088,1.08231,1.08067,1.08186,6917.0308
18.05.2020 00:00:00.000,1.08186,1.09270,1.07999,1.09139,204151.8594
19.05.2020 00:00:00.000,1.09138,1.09759,1.09021,1.09260,247821.0625
20.05.2020 00:00:00.000,1.09262,1.09989,1.09262,1.09796,211258.4375
21.05.2020 00:00:00.000,1.09794,1.10083,1.09371,1.09490,175874.2969
22.05.2020 00:00:00.000,1.09491,1.09535,1.08852,1.08980,156656.8125
23.05.2020 00:00:00.000,1.08980,1.08980,1.08980,1.08980,0
24.05.2020 00:00:00.000,1.08956,1.09083,1.08951,1.09079,4079.3401
25.05.2020 00:00:00.000,1.09080,1.09144,1.08706,1.09016,98775.9844
26.05.2020 00:00:00.000,1.09015,1.09957,1.08969,1.09784,207536.2813
27.05.2020 00:00:00.000,1.09785,1.10307,1.09340,1.10166,319490.5625
28.05.2020 00:00:00.000,1.10165,1.10934,1.09916,1.10779,231205.2031
29.05.2020 00:00:00.000,1.10778,1.11451,1.10698,1.11036,373017.4375
30.05.2020 00:00:00.000,1.11036,1.11036,1.11036,1.11036,0
31.05.2020 00:00:00.000,1.11129,1.11195,1.11023,1.11156,9217.4834
01.06.2020 00:00:00.000,1.11155,1.11540,1.11004,1.11251,240616.0625
02.06.2020 00:00:00.000,1.11252,1.11959,1.11151,1.11851,276683.4688
03.06.2020 00:00:00.000,1.11850,1.12577,1.11795,1.12349,242084.625
04.06.2020 00:00:00.000,1.12350,1.13623,1.11947,1.13354,275772.8125
05.06.2020 00:00:00.000,1.13357,1.13836,1.12784,1.12911,263541.625
06.06.2020 00:00:00.000,1.12911,1.12911,1.12911,1.12911,0
07.06.2020 00:00:00.000,1.12934,1.13198,1.12930,1.13160,6413.0171
08.06.2020 00:00:00.000,1.13160,1.13185,1.12682,1.13040,199303.5156
09.06.2020 00:00:00.000,1.13040,1.13638,1.12409,1.13320,237762.3438
10.06.2020 00:00:00.000,1.13320,1.14224,1.13219,1.13667,252826.7344
11.06.2020 00:00:00.000,1.13668,1.14036,1.12870,1.12879,306096.3125
12.06.2020 00:00:00.000,1.12881,1.13405,1.12125,1.12550,296425.75
13.06.2020 00:00:00.000,1.12550,1.12550,1.12550,1.12550,0
14.06.2020 00:00:00.000,1.12329,1.12582,1.12262,1.12515,17507.6055
15.06.2020 00:00:00.000,1.12516,1.13380,1.12267,1.13375,281658.125
16.06.2020 00:00:00.000,1.13376,1.13532,1.12278,1.12648,237631.6563
17.06.2020 00:00:00.000,1.12649,1.12939,1.12068,1.12419,248307.1875
18.06.2020 00:00:00.000,1.12419,1.12613,1.11854,1.12076,234913.4688
19.06.2020 00:00:00.000,1.12075,1.12542,1.11680,1.11759,232203.7188
20.06.2020 00:00:00.000,1.11759,1.11759,1.11759,1.11759,0
21.06.2020 00:00:00.000,1.11835,1.11874,1.11684,1.11766,6131.2251
22.06.2020 00:00:00.000,1.11766,1.12809,1.11737,1.12776,184243.7969
23.06.2020 00:00:00.000,1.12775,1.13486,1.12330,1.13124,233937.0625
24.06.2020 00:00:00.000,1.13124,1.13257,1.12481,1.12499,231619.3281
25.06.2020 00:00:00.000,1.12500,1.12597,1.11903,1.12179,240800.3594
26.06.2020 00:00:00.000,1.12179,1.12393,1.11951,1.12170,162424.875
27.06.2020 00:00:00.000,1.12170,1.12170,1.12170,1.12170,0
28.06.2020 00:00:00.000,1.12149,1.12280,1.12149,1.12219,5271.7681
29.06.2020 00:00:00.000,1.12219,1.12879,1.12193,1.12467,181085.5313
30.06.2020 00:00:00.000,1.12466,1.12619,1.11910,1.12335,194383.5625
01.07.2020 00:00:00.000,1.12336,1.12751,1.11848,1.12511,189129.4531
02.07.2020 00:00:00.000,1.12511,1.13026,1.12233,1.12372,183464.5
03.07.2020 00:00:00.000,1.12373,1.12518,1.12192,1.12464,140495.2813
04.07.2020 00:00:00.000,1.12464,1.12464,1.12464,1.12464,0
05.07.2020 00:00:00.000,1.12433,1.12494,1.12411,1.12466,2507.875
06.07.2020 00:00:00.000,1.12467,1.13454,1.12467,1.13123,145664.625
07.07.2020 00:00:00.000,1.13123,1.13325,1.12588,1.12744,162703.3594
08.07.2020 00:00:00.000,1.12745,1.13518,1.12623,1.13372,163826.2656
09.07.2020 00:00:00.000,1.13372,1.13706,1.12801,1.12879,195471.4844
10.07.2020 00:00:00.000,1.12881,1.13247,1.12547,1.12990,178134.6875
11.07.2020 00:00:00.000,1.12990,1.12990,1.12990,1.12990,0
12.07.2020 00:00:00.000,1.13039,1.13173,1.13026,1.13085,5807.625
13.07.2020 00:00:00.000,1.13086,1.13748,1.13008,1.13447,248162.6719
14.07.2020 00:00:00.000,1.13447,1.14123,1.13251,1.14099,354217.1563
15.07.2020 00:00:00.000,1.14100,1.14520,1.13910,1.14168,303168.6875
16.07.2020 00:00:00.000,1.14168,1.14417,1.13704,1.13878,293660.7188
17.07.2020 00:00:00.000,1.13877,1.14436,1.13774,1.14269,168987.2031
18.07.2020 00:00:00.000,1.14269,1.14269,1.14269,1.14269,0
19.07.2020 00:00:00.000,1.14084,1.14456,1.14084,1.14421,7678.5635
20.07.2020 00:00:00.000,1.14421,1.14677,1.14023,1.14557,284703.875
21.07.2020 00:00:00.000,1.14559,1.15423,1.14228,1.15350,385745.0313
22.07.2020 00:00:00.000,1.15350,1.16013,1.15068,1.15646,468570.8125
23.07.2020 00:00:00.000,1.15647,1.16268,1.15403,1.15952,357357.4063
24.07.2020 00:00:00.000,1.15953,1.16580,1.15812,1.16546,407293.2188
25.07.2020 00:00:00.000,1.16546,1.16546,1.16546,1.16546,0
26.07.2020 00:00:00.000,1.16430,1.16555,1.16413,1.16495,16069.0898
27.07.2020 00:00:00.000,1.16496,1.17813,1.16494,1.17682,338699.4375
28.07.2020 00:00:00.000,1.17681,1.17736,1.16987,1.17185,336526.1875
29.07.2020 00:00:00.000,1.17185,1.18061,1.17139,1.17806,341900.1875
30.07.2020 00:00:00.000,1.17809,1.18762,1.17308,1.18719,354825.0625
31.07.2020 00:00:00.000,1.18718,1.19087,1.17617,1.17753,553539.375
01.08.2020 00:00:00.000,1.17753,1.17753,1.17753,1.17753,0
02.08.2020 00:00:00.000,1.17725,1.17966,1.17717,1.17810,7695.7437
03.08.2020 00:00:00.000,1.17809,1.17887,1.16959,1.17603,312773.7188
04.08.2020 00:00:00.000,1.17603,1.18148,1.17211,1.18136,449648.8438
05.08.2020 00:00:00.000,1.18135,1.19048,1.17992,1.18720,1039918.4375
06.08.2020 00:00:00.000,1.18721,1.19160,1.18179,1.18752,1280256.875
07.08.2020 00:00:00.000,1.18753,1.18818,1.17551,1.17862,430356.4063
08.08.2020 00:00:00.000,1.17862,1.17862,1.17862,1.17862,0
09.08.2020 00:00:00.000,1.17886,1.17896,1.17732,1.17810,7007.4502
10.08.2020 00:00:00.000,1.17810,1.18006,1.17357,1.17360,299071.0313
11.08.2020 00:00:00.000,1.17360,1.18080,1.17219,1.17347,587871.125
12.08.2020 00:00:00.000,1.17348,1.18170,1.17110,1.17939,625327.1875
13.08.2020 00:00:00.000,1.17939,1.18641,1.17934,1.18155,453052.5938
14.08.2020 00:00:00.000,1.18153,1.18503,1.17817,1.18414,329642.9375
15.08.2020 00:00:00.000,1.18414,1.18414,1.18414,1.18414,0
16.08.2020 00:00:00.000,1.18389,1.18528,1.18324,1.18518,3805.8503
17.08.2020 00:00:00.000,1.18518,1.18809,1.18286,1.18745,302891.1563
18.08.2020 00:00:00.000,1.18745,1.19656,1.18742,1.19464,326668.8125
19.08.2020 00:00:00.000,1.19463,1.19526,1.18302,1.18437,530337.5
20.08.2020 00:00:00.000,1.18440,1.18711,1.18019,1.18695,426169.5313
21.08.2020 00:00:00.000,1.18694,1.18828,1.17541,1.17949,382701.125
22.08.2020 00:00:00.000,1.17949,1.17949,1.17949,1.17949,0
23.08.2020 00:00:00.000,1.17911,1.18065,1.17911,1.17981,6345.9419
24.08.2020 00:00:00.000,1.17981,1.18495,1.17841,1.17934,214786.5156
25.08.2020 00:00:00.000,1.17934,1.18435,1.17841,1.18339,421864.8125
26.08.2020 00:00:00.000,1.18340,1.18406,1.17721,1.18400,274338.5313
27.08.2020 00:00:00.000,1.18403,1.19018,1.17623,1.18205,467429.6563
28.08.2020 00:00:00.000,1.18205,1.19197,1.18109,1.19018,567104
29.08.2020 00:00:00.000,1.19018,1.19018,1.19018,1.19018,0
30.08.2020 00:00:00.000,1.18998,1.19202,1.18996,1.19171,8330.4268
31.08.2020 00:00:00.000,1.19170,1.19660,1.18840,1.19367,995787.625
01.09.2020 00:00:00.000,1.19368,1.20113,1.19013,1.19226,376195.2813
02.09.2020 00:00:00.000,1.19224,1.19239,1.18221,1.18457,739082.4375
03.09.2020 00:00:00.000,1.18458,1.18646,1.17889,1.18412,892492.0625
04.09.2020 00:00:00.000,1.18413,1.18654,1.17809,1.18371,952444.75
05.09.2020 00:00:00.000,1.18371,1.18371,1.18371,1.18371,0
06.09.2020 00:00:00.000,1.18432,1.18469,1.18319,1.18342,15545.3623
07.09.2020 00:00:00.000,1.18342,1.18486,1.18116,1.18188,471436.875
08.09.2020 00:00:00.000,1.18187,1.18273,1.17570,1.17667,908454.125
09.09.2020 00:00:00.000,1.17667,1.18339,1.17527,1.18037,842865.5625
10.09.2020 00:00:00.000,1.18035,1.19175,1.18004,1.18234,1083338.875
11.09.2020 00:00:00.000,1.18237,1.18741,1.18237,1.18453,905062.625
12.09.2020 00:00:00.000,1.18453,1.18453,1.18453,1.18453,0
13.09.2020 00:00:00.000,1.18348,1.18473,1.18347,1.18404,20594.7227
14.09.2020 00:00:00.000,1.18404,1.18880,1.18319,1.18671,900788.1875
15.09.2020 00:00:00.000,1.18670,1.19005,1.18395,1.18419,893130.9375
16.09.2020 00:00:00.000,1.18420,1.18825,1.17876,1.18045,998102.4375
17.09.2020 00:00:00.000,1.18043,1.18561,1.17373,1.18468,1401776.25
18.09.2020 00:00:00.000,1.18468,1.18705,1.18260,1.18385,1078640.75
19.09.2020 00:00:00.000,1.18385,1.18385,1.18385,1.18385,0
20.09.2020 00:00:00.000,1.18369,1.18498,1.18369,1.18456,29085.1992
21.09.2020 00:00:00.000,1.18455,1.18717,1.17317,1.17626,1312995
22.09.2020 00:00:00.000,1.17627,1.17715,1.16916,1.17059,1027230.375
23.09.2020 00:00:00.000,1.17060,1.17188,1.16513,1.16568,1089493.375
24.09.2020 00:00:00.000,1.16567,1.16869,1.16265,1.16735,1080750.625
25.09.2020 00:00:00.000,1.16735,1.16850,1.16121,1.16277,973123.5
26.09.2020 00:00:00.000,1.16277,1.16277,1.16277,1.16277,0
27.09.2020 00:00:00.000,1.16271,1.16377,1.16206,1.16341,14362.0684
28.09.2020 00:00:00.000,1.16341,1.16799,1.16150,1.16768,1029113
29.09.2020 00:00:00.000,1.16768,1.17457,1.16652,1.17414,978153.125
30.09.2020 00:00:00.000,1.17414,1.17548,1.16847,1.17232,1342323.5
01.10.2020 00:00:00.000,1.17234,1.17696,1.17171,1.17439,1320011.875
02.10.2020 00:00:00.000,1.17439,1.17445,1.16956,1.17157,1382583.625
03.10.2020 00:00:00.000,1.17157,1.17157,1.17157,1.17157,0
04.10.2020 00:00:00.000,1.17110,1.17201,1.17053,1.17195,34534.7539
05.10.2020 00:00:00.000,1.17195,1.17975,1.17176,1.17891,1035147.5625
06.10.2020 00:00:00.000,1.17889,1.18077,1.17302,1.17371,1216189.75
07.10.2020 00:00:00.000,1.17370,1.17818,1.17249,1.17657,1176356.75
08.10.2020 00:00:00.000,1.17657,1.17816,1.17326,1.17668,1112885.125
09.10.2020 00:00:00.000,1.17667,1.18310,1.17576,1.18248,1032612.125
10.10.2020 00:00:00.000,1.18248,1.18248,1.18248,1.18248,0
11.10.2020 00:00:00.000,1.18103,1.18226,1.18102,1.18157,28731.9805
12.10.2020 00:00:00.000,1.18156,1.18266,1.17867,1.18129,950505.875
13.10.2020 00:00:00.000,1.18127,1.18139,1.17304,1.17420,1201636
14.10.2020 00:00:00.000,1.17419,1.17710,1.17199,1.17447,1142140
15.10.2020 00:00:00.000,1.17444,1.17578,1.16884,1.17064,1050044.25
16.10.2020 00:00:00.000,1.17065,1.17462,1.16939,1.17132,929525
17.10.2020 00:00:00.000,1.17132,1.17132,1.17132,1.17132,0
18.10.2020 00:00:00.000,1.17181,1.17209,1.17112,1.17156,8770.6885
19.10.2020 00:00:00.000,1.17154,1.17936,1.17031,1.17683,689669.0625
20.10.2020 00:00:00.000,1.17683,1.18407,1.17598,1.18290,811250.25
21.10.2020 00:00:00.000,1.18289,1.18807,1.18280,1.18516,948227.5
22.10.2020 00:00:00.000,1.18516,1.18668,1.18114,1.18146,932241.125
23.10.2020 00:00:00.000,1.18143,1.18648,1.17866,1.18572,878053.375
24.10.2020 00:00:00.000,1.18572,1.18572,1.18572,1.18572,0
25.10.2020 00:00:00.000,1.18546,1.18605,1.18392,1.18479,21793.4902
26.10.2020 00:00:00.000,1.18479,1.18504,1.18032,1.18091,845757.0625
27.10.2020 00:00:00.000,1.18092,1.18387,1.17695,1.17815,813994.6875
28.10.2020 00:00:00.000,1.17818,1.17879,1.17178,1.17482,1028901.3125
29.10.2020 00:00:00.000,1.17482,1.17587,1.16501,1.16783,779715.1875
30.10.2020 00:00:00.000,1.16782,1.17042,1.16400,1.16431,900537.75
31.10.2020 00:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 00:00:00.000,1.16498,1.16503,1.16386,1.16416,10966.4951
02.11.2020 00:00:00.000,1.16415,1.16557,1.16221,1.16404,827466.125
03.11.2020 00:00:00.000,1.16405,1.17639,1.16372,1.17616,660774.125
04.11.2020 00:00:00.000,1.17617,1.17704,1.16026,1.17321,1295234.25
05.11.2020 00:00:00.000,1.17321,1.18596,1.17107,1.18167,954521.8125
06.11.2020 00:00:00.000,1.18169,1.18908,1.17952,1.18700,499431.875
07.11.2020 00:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 00:00:00.000,1.18898,1.18950,1.18833,1.18924,11420.79
09.11.2020 00:00:00.000,1.18924,1.19199,1.17952,1.18240,695880.0625
10.11.2020 00:00:00.000,1.18240,1.18432,1.17799,1.18184,627024.0625
11.11.2020 00:00:00.000,1.18183,1.18327,1.17454,1.17792,422665.5938
12.11.2020 00:00:00.000,1.17792,1.18231,1.17585,1.18038,454094.1563
13.11.2020 00:00:00.000,1.18039,1.18374,1.17989,1.18310,378814.0625
14.11.2020 00:00:00.000,1.18310,1.18310,1.18310,1.18310,0
15.11.2020 00:00:00.000,1.18411,1.18488,1.18288,1.18448,9468.0313
16.11.2020 00:00:00.000,1.18447,1.18689,1.18141,1.18592,388646.5625
17.11.2020 00:00:00.000,1.18593,1.18937,1.18425,1.18636,335326.4063
18.11.2020 00:00:00.000,1.18637,1.18908,1.18448,1.18451,358176.1563
19.11.2020 00:00:00.000,1.18452,1.18825,1.18161,1.18653,416513.0625
20.11.2020 00:00:00.000,1.18655,1.18908,1.18498,1.18544,386941.25
21.11.2020 00:00:00.000,1.18544,1.18544,1.18544,1.18544,0
22.11.2020 00:00:00.000,1.18538,1.18659,1.18528,1.18654,7551.1523
23.11.2020 00:00:00.000,1.18655,1.19060,1.17997,1.18422,375071.4063
24.11.2020 00:00:00.000,1.18422,1.18978,1.18384,1.18974,450084.1563
25.11.2020 00:00:00.000,1.18976,1.19297,1.18818,1.19162,434675.0938
26.11.2020 00:00:00.000,1.19164,1.19409,1.18852,1.19109,310782.625
27.11.2020 00:00:00.000,1.19110,1.19641,1.19094,1.19620,294690.3438
28.11.2020 00:00:00.000,1.19620,1.19620,1.19620,1.19620,0
29.11.2020 00:00:00.000,1.19614,1.19738,1.19610,1.19721,5691.4702
30.11.2020 00:00:00.000,1.19722,1.20032,1.19236,1.19374,427702.0313
01.12.2020 00:00:00.000,1.19372,1.20765,1.19353,1.20706,329924.8438
02.12.2020 00:00:00.000,1.20707,1.21183,1.20399,1.21138,356276.75
03.12.2020 00:00:00.000,1.21137,1.21746,1.21010,1.21449,370341.0625
04.12.2020 00:00:00.000,1.21449,1.21773,1.21101,1.21202,419231.5313
05.12.2020 00:00:00.000,1.21202,1.21202,1.21202,1.21202,0
06.12.2020 00:00:00.000,1.21308,1.21324,1.21195,1.21200,7098.7793
07.12.2020 00:00:00.000,1.21199,1.21662,1.20784,1.21092,401999.875
08.12.2020 00:00:00.000,1.21091,1.21339,1.20953,1.21094,342799.9063
09.12.2020 00:00:00.000,1.21095,1.21475,1.20587,1.20784,239315.6875
10.12.2020 00:00:00.000,1.20784,1.21588,1.20784,1.21433,236013.9531
11.12.2020 00:00:00.000,1.21434,1.21629,1.21053,1.21086,192928.9531
12.12.2020 00:00:00.000,1.21086,1.21086,1.21086,1.21086,0
13.12.2020 00:00:00.000,1.21367,1.21435,1.21324,1.21331,5045.9819
14.12.2020 00:00:00.000,1.21331,1.21767,1.21155,1.21486,160627.7969
15.12.2020 00:00:00.000,1.21485,1.21689,1.21210,1.21543,143307.1563
16.12.2020 00:00:00.000,1.21543,1.22121,1.21250,1.21961,173026.9219
17.12.2020 00:00:00.000,1.21961,1.22726,1.21898,1.22614,169625.5
18.12.2020 00:00:00.000,1.22613,1.22687,1.22255,1.22559,159228.8125
19.12.2020 00:00:00.000,1.22559,1.22559,1.22559,1.22559,0
20.12.2020 00:00:00.000,1.22210,1.22348,1.22113,1.22118,5809.9399
21.12.2020 00:00:00.000,1.22118,1.22529,1.21296,1.22346,232228.6406
22.12.2020 00:00:00.000,1.22347,1.22570,1.21520,1.21872,203050.9688
23.12.2020 00:00:00.000,1.21871,1.22210,1.21538,1.21939,186474.2969
24.12.2020 00:00:00.000,1.21940,1.22156,1.21773,1.21820,150064.3594
25.12.2020 00:00:00.000,1.21816,1.22031,1.21709,1.21922,3921.99
26.12.2020 00:00:00.000,1.21922,1.21922,1.21922,1.21922,0
27.12.2020 00:00:00.000,1.21860,1.22072,1.21811,1.22038,6146.7871
28.12.2020 00:00:00.000,1.22039,1.22502,1.21811,1.22196,137271.5938
29.12.2020 00:00:00.000,1.22196,1.22750,1.22193,1.22519,152109.0313
30.12.2020 00:00:00.000,1.22520,1.23101,1.22511,1.22984,157635.7188
31.12.2020 00:00:00.000,1.22986,1.23092,1.22091,1.22141,162429.7031
01.01.2021 00:00:00.000,1.22141,1.22141,1.22141,1.22141,0
02.01.2021 00:00:00.000,1.22141,1.22141,1.22141,1.22141,0
03.01.2021 00:00:00.000,1.22396,1.22527,1.22296,1.22500,6989.4619
04.01.2021 00:00:00.000,1.22499,1.23096,1.22385,1.22525,244606.3281
05.01.2021 00:00:00.000,1.22525,1.23056,1.22470,1.22984,193568.3125
06.01.2021 00:00:00.000,1.22985,1.23494,1.22655,1.23382,269830.5
07.01.2021 00:00:00.000,1.23384,1.23443,1.22450,1.22691,195084.4531
08.01.2021 00:00:00.000,1.22690,1.22845,1.21929,1.22174,235964.6406
09.01.2021 00:00:00.000,1.22174,1.22174,1.22174,1.22174,0
10.01.2021 00:00:00.000,1.22175,1.22284,1.21821,1.21870,15988.9346
11.01.2021 00:00:00.000,1.21869,1.21998,1.21321,1.21605,185504.9063
12.01.2021 00:00:00.000,1.21605,1.22097,1.21371,1.22085,157612.4375
